Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-January-2012,13.45,13.48,13.15,13.21,13.323800909938058433,182430,572,2430661.00,110027,60.31,0.33,-0.24
16-January-2012,13.60,13.60,12.60,13.18,13.068686497574715810,228633,692,2987933.00,108827,47.60,1.00,-0.42
13-January-2012,13.45,13.75,12.95,13.16,13.322613280620339184,471484,1317,6281399.00,223926,47.49,0.80,-0.29
12-January-2012,11.50,13.60,11.00,13.11,12.968531845634951760,1427888,3643,18517611.00,493559,34.57,2.60,1.61
11-January-2012,10.65,11.63,10.49,11.34,11.090483511511779885,477424,1304,5294863.00,285826,59.87,1.14,0.69
10-January-2012,10.40,10.50,9.95,10.38,10.277133767775733461,330999,779,3401721.00,227253,68.66,0.55,-0.02
9-January-2012,9.65,9.95,9.25,9.74,9.619914023163789816,76067,260,731758.00,48666,63.98,0.70,0.09
7-January-2012,9.80,9.80,9.26,9.53,9.507433309602579672,23879,80,227028.00,18313,76.69,0.54,-0.27
6-January-2012,9.30,9.50,9.15,9.47,9.323229445615634436,52653,203,490896.00,33884,64.35,0.35,0.17
5-January-2012,9.30,9.69,9.20,9.31,9.469941991884310574,183595,641,1738634.00,104624,56.99,0.49,0.01
4-January-2012,9.10,9.50,8.92,9.15,9.180823152413378730,99860,407,916797.00,39444,39.50,0.58,0.05
3-January-2012,8.65,9.08,8.65,9.02,8.973046496697461343,91899,276,824614.00,62770,68.30,0.43,0.37
2-January-2012,9.80,9.80,8.40,8.75,8.688227410594625096,56708,210,492692.00,34248,60.39,1.40,-1.05
30-December-2011,8.90,8.90,8.45,8.52,8.540391708660190139,38498,142,328788.00,24250,62.99,0.45,-0.38
29-December-2011,8.10,8.69,8.10,8.48,8.549143181641038203,89809,263,767790.00,54260,60.42,0.59,0.38
28-December-2011,8.70,8.70,8.44,8.49,8.538290437615251598,139369,416,1189973.00,80470,57.74,0.26,-0.21
27-December-2011,8.75,8.75,8.54,8.58,8.631170027049321848,52127,207,449917.00,35623,68.34,0.21,-0.17
26-December-2011,8.64,8.80,8.33,8.67,8.625134992591104302,79634,317,686854.00,49891,62.65,0.47,0.03
23-December-2011,8.45,8.70,8.31,8.49,8.541430742922287668,105260,464,899071.00,47986,45.59,0.39,0.04
22-December-2011,8.45,8.47,8.20,8.43,8.383713231097073709,131395,366,1101578.00,94152,71.66,0.27,-0.02
21-December-2011,9.00,9.15,8.36,8.41,8.571160524825501661,293126,660,2512430.00,193777,66.11,0.79,-0.59
20-December-2011,9.23,9.23,8.70,8.78,8.837610991681465557,106990,394,945536.00,52437,49.01,0.53,-0.45
19-December-2011,8.71,9.25,8.71,9.01,8.980273500800572736,206727,804,1856465.00,103871,50.25,0.54,0.30
16-December-2011,9.20,9.20,8.60,8.82,8.883471843443650033,217072,757,1928353.00,106236,48.94,0.60,-0.38
15-December-2011,9.00,9.06,8.50,8.64,8.685799699690163718,220439,1036,1914689.00,140388,63.69,0.56,-0.36
14-December-2011,9.40,10.40,9.05,9.11,9.396624487363735146,285290,1125,2680763.00,166092,58.22,1.35,-0.29
13-December-2011,9.90,9.95,9.65,9.72,9.845598279585586284,876998,288,8634570.00,844169,96.26,0.30,-0.18
12-December-2011,10.35,10.35,9.75,9.82,9.926711963499180311,101258,385,1005159.00,51897,51.25,0.60,-0.53
9-December-2011,10.00,10.40,9.80,10.03,10.043195774603073594,157145,994,1578238.00,60404,38.44,0.60,0.03
8-December-2011,10.60,10.60,10.00,10.10,10.154270029003527931,340993,680,3462535.00,220726,64.73,0.60,-0.50
7-December-2011,10.49,11.10,10.01,10.49,10.568969102005373209,490582,1794,5184946.00,182857,37.27,1.09,0.00
5-December-2011,10.70,10.70,10.00,10.01,10.103613202957440539,145937,567,1474491.00,87665,60.07,0.70,-0.69
2-December-2011,10.40,10.75,10.00,10.24,10.277226313853159425,288122,1167,2961095.00,92213,32.00,0.75,-0.16
1-December-2011,10.80,10.80,9.94,9.98,10.085443750242539485,128845,1630,1299459.00,82659,64.00,0.86,-0.82
30-November-2011,11.30,11.30,9.75,9.92,10.121102472237501300,336335,1077,3404081.00,128069,38.08,1.55,-1.38
29-November-2011,11.20,11.30,10.70,10.81,10.962227410140826887,92951,454,1018950.00,52355,56.33,0.60,-0.39
28-November-2011,10.45,11.40,10.35,11.09,10.885709398912792902,134473,763,1463834.00,65315,48.57,1.05,0.64
25-November-2011,11.80,11.80,9.95,10.31,10.207298978312610904,165119,652,1685419.00,112962,68.41,1.85,-1.49
24-November-2011,10.05,10.10,9.65,9.99,9.910753282783312869,106693,461,1057408.00,71492,67.01,0.45,-0.06
23-November-2011,10.15,10.15,9.48,9.60,9.689656606834584745,192316,667,1863476.00,102018,53.05,0.67,-0.55
22-November-2011,9.50,10.01,9.50,9.98,9.911276420617788200,64391,339,638197.00,37332,57.98,0.51,0.48
21-November-2011,10.15,10.15,9.00,9.70,9.809775147540624948,182831,817,1793531.00,100184,54.80,1.15,-0.45
18-November-2011,10.00,10.35,9.85,10.03,10.082895950482486738,213581,944,2153515.00,79616,37.28,0.50,0.03
17-November-2011,10.40,10.40,9.85,9.99,10.072238409619001954,135565,563,1365443.00,70568,52.05,0.55,-0.41
16-November-2011,10.48,10.70,9.87,10.00,10.067239163134144673,182825,860,1840543.00,68393,37.41,0.83,-0.48
15-November-2011,10.45,10.49,9.90,10.02,10.192901184575680024,185214,813,1887868.00,104505,56.42,0.59,-0.43
14-November-2011,10.96,10.96,10.41,10.53,10.559165822070666473,200293,801,2114927.00,94223,47.04,0.55,-0.43
11-November-2011,10.80,10.80,10.40,10.54,10.566237211627458065,202039,682,2134792.00,148036,73.27,0.40,-0.26
9-November-2011,10.98,11.10,10.66,10.80,10.938925181504038065,203439,744,2225404.00,125609,61.74,0.44,-0.18
8-November-2011,11.40,11.55,10.80,10.93,11.036123449598291220,494388,2000,5456127.00,306383,61.97,0.75,-0.47
4-November-2011,11.21,11.48,11.10,11.24,11.279737007763866545,142970,683,1612664.00,71637,50.11,0.38,0.03
3-November-2011,11.39,11.39,11.05,11.10,11.188825527570973476,113634,472,1271431.00,73805,64.95,0.34,-0.29
2-November-2011,11.34,11.35,11.07,11.18,11.251814904793641920,139539,618,1570067.00,73018,52.33,0.28,-0.16
1-November-2011,11.79,11.79,11.15,11.20,11.342142795667195357,162666,626,1844981.00,104806,64.43,0.64,-0.59
31-October-2011,11.40,11.90,11.25,11.58,11.615924875081320612,293591,1161,3410331.00,154360,52.58,0.65,0.18
28-October-2011,12.08,12.30,11.25,11.42,11.510776868502476020,400441,1109,4609387.00,224397,56.04,1.05,-0.66
26-October-2011,11.10,12.12,11.10,11.84,11.627832125774106547,212826,1060,2474705.00,127428,59.87,1.02,0.74
25-October-2011,11.00,11.03,10.91,10.97,10.971141336487285629,59185,274,649327.00,30017,50.72,0.12,-0.03
24-October-2011,11.10,11.25,10.96,10.99,11.064124986794689704,170386,638,1885172.00,92708,54.41,0.29,-0.11
21-October-2011,11.10,11.37,11.01,11.05,11.120241449160632377,171796,675,1910413.00,109053,63.48,0.36,-0.05
20-October-2011,11.47,11.53,11.07,11.19,11.260578066128024823,198524,843,2235495.00,127260,64.10,0.46,-0.28
19-October-2011,11.70,11.75,11.50,11.53,11.545005582499896620,169279,507,1954327.00,112765,66.61,0.25,-0.17
18-October-2011,12.18,12.18,11.35,11.49,11.546980695526236775,226476,935,2615114.00,112917,49.86,0.83,-0.69
17-October-2011,12.05,12.15,11.90,12.02,12.034137881196704726,69190,368,832642.00,35508,51.32,0.25,-0.03
14-October-2011,12.11,12.24,11.95,12.01,12.065162130324260648,80645,399,972995.00,52179,64.70,0.29,-0.10
13-October-2011,12.40,12.85,12.01,12.07,12.358512193501229317,120392,660,1487866.00,60049,49.88,0.84,-0.33
12-October-2011,12.02,12.45,11.93,12.25,12.155522599231208502,117327,400,1426171.00,58117,49.53,0.52,0.23
11-October-2011,12.19,12.19,11.85,11.89,12.004871547920352991,89294,330,1071963.00,64747,72.51,0.34,-0.30
10-October-2011,12.04,12.30,11.90,12.05,12.053699106038407888,113987,464,1373965.00,72079,63.23,0.40,0.01
7-October-2011,12.45,12.48,11.95,12.02,12.061317602839841302,95780,335,1155233.00,53156,55.50,0.53,-0.43
5-October-2011,12.15,12.25,12.00,12.02,12.055146649513230000,80839,328,974526.00,56283,69.62,0.25,-0.13
4-October-2011,12.05,12.35,11.98,12.04,12.092866432681857863,112258,464,1357521.00,73743,65.69,0.37,-0.01
3-October-2011,12.50,12.89,11.80,12.18,12.111554998815045536,236296,778,2861912.00,101069,42.77,1.09,-0.32
30-September-2011,13.19,13.19,12.55,12.68,12.760637788794671056,104486,571,1333308.00,70806,67.77,0.64,-0.51
29-September-2011,13.05,13.21,12.75,12.87,12.988093489303469124,129341,517,1679893.00,80292,62.08,0.46,-0.18
28-September-2011,13.55,13.85,13.01,13.15,13.217099026553182814,196210,747,2593327.00,101297,51.63,0.84,-0.40
27-September-2011,13.95,13.95,13.52,13.73,13.729717805569225025,58931,240,809106.00,34971,59.34,0.43,-0.22
26-September-2011,13.97,14.15,13.31,13.46,13.659176822014856327,75658,505,1033426.00,38197,50.49,0.84,-0.51
23-September-2011,14.80,14.80,13.60,13.97,13.901902678151051042,108321,548,1505868.00,49692,45.87,1.20,-0.83
22-September-2011,14.60,14.75,14.12,14.34,14.478249865010799136,59264,223,858039.00,41786,70.51,0.63,-0.26
21-September-2011,15.05,15.05,14.56,14.72,14.781986015701668302,32608,184,482011.00,15911,48.79,0.49,-0.33
20-September-2011,14.95,15.15,14.50,14.93,14.927032321253672869,69428,210,1036354.00,35794,51.56,0.65,-0.02
19-September-2011,14.68,14.84,14.60,14.72,14.709257056342597599,36988,180,544066.00,16580,44.83,0.24,0.04
16-September-2011,14.79,15.00,14.45,14.70,14.692681007345225603,60992,235,896136.00,48196,79.02,0.55,-0.09
15-September-2011,14.70,14.80,14.50,14.71,14.658647706485348427,28973,134,424705.00,16187,55.87,0.30,0.01
14-September-2011,14.35,14.70,14.35,14.50,14.467858246626146080,19414,151,280879.00,15235,78.47,0.35,0.15
13-September-2011,14.95,15.00,14.30,14.41,14.712164296998420221,85455,309,1257228.00,51436,60.19,0.70,-0.54
12-September-2011,15.08,15.08,14.40,14.84,14.689399970845154128,89179,298,1309986.00,54384,60.98,0.68,-0.24
9-September-2011,15.11,15.40,15.05,15.08,15.185226856809771042,73769,196,1120199.00,48474,65.71,0.35,-0.03
8-September-2011,15.12,15.39,15.02,15.29,15.263755122053724652,57106,215,871652.00,31171,54.58,0.37,0.17
7-September-2011,15.38,15.40,14.80,15.06,15.043732764891979224,59109,250,889220.00,35733,60.45,0.60,-0.32
6-September-2011,14.89,14.95,14.60,14.81,14.746244879380974055,39546,206,583155.00,18324,46.34,0.35,-0.08
5-September-2011,14.20,14.90,14.05,14.73,14.510984221854599142,56217,217,815764.00,28325,50.39,0.85,0.53
2-September-2011,14.50,14.50,14.25,14.37,14.401275342426582025,34971,212,503627.00,22628,64.71,0.25,-0.13
30-August-2011,14.55,14.65,14.20,14.50,14.463495536186880271,56678,273,819762.00,31170,54.99,0.45,-0.05
29-August-2011,13.95,14.45,13.95,14.30,14.266243508366993652,95315,301,1359787.00,56046,58.80,0.50,0.35
26-August-2011,14.00,14.35,13.65,13.85,14.041437105266372665,81859,403,1149418.00,44635,54.53,0.70,-0.15
25-August-2011,15.00,15.00,14.05,14.20,14.170428025710225420,76701,298,1086886.00,40205,52.42,0.95,-0.80
24-August-2011,14.60,14.70,14.25,14.45,14.505859922615375988,89165,291,1293415.00,32074,35.97,0.45,-0.15
23-August-2011,14.60,14.60,14.10,14.40,14.333905147618372006,77531,306,1111322.00,53744,69.32,0.50,-0.20
22-August-2011,14.80,14.80,14.00,14.30,14.243032301272474370,77644,279,1105886.00,46052,59.31,0.80,-0.50
19-August-2011,14.15,14.50,13.80,14.25,14.098648139324851906,140621,523,1982566.00,80491,57.24,0.70,0.10
18-August-2011,14.95,15.00,14.30,14.50,14.539729201611648135,115658,648,1681636.00,58165,50.29,0.70,-0.45
17-August-2011,14.80,15.10,14.30,14.60,14.645153245176016438,184443,615,2701196.00,88672,48.08,0.80,-0.20
16-August-2011,15.60,16.00,14.55,14.70,15.195140453223974277,259695,682,3946102.00,165403,63.69,1.45,-0.90
12-August-2011,16.00,16.50,15.60,15.85,15.952719877986781901,106218,487,1694466.00,34545,32.52,0.90,-0.15
11-August-2011,15.60,17.10,15.60,16.05,16.463566105437482749,210134,698,3459555.00,68493,32.59,1.50,0.45
10-August-2011,15.60,16.25,15.50,16.00,16.006332798250101430,113378,400,1814766.00,50643,44.67,0.75,0.40
9-August-2011,15.20,16.00,15.20,15.55,15.586681695834264558,102911,363,1604041.00,58114,56.47,0.80,0.35
8-August-2011,15.75,16.20,15.35,15.75,15.749670544018649349,210195,847,3310502.00,117601,55.95,0.85,0.00
5-August-2011,16.45,16.45,15.75,16.30,16.033436192939520188,366519,1101,5876559.00,278045,75.86,0.70,-0.15
4-August-2011,17.40,17.90,16.60,16.65,16.975495450579583696,80230,498,1361944.00,31455,39.21,1.30,-0.75
3-August-2011,16.95,17.25,16.65,17.00,16.975066744407278976,65174,290,1106333.00,36164,55.49,0.60,0.05
2-August-2011,17.35,17.60,16.85,16.95,16.997037597302322649,63462,172,1078666.00,34151,53.81,0.75,-0.40
1-August-2011,17.20,17.50,17.00,17.05,17.110248104247957005,81498,278,1394451.00,55114,67.63,0.50,-0.15
29-July-2011,17.90,17.90,17.05,17.10,17.258470739360245962,47487,230,819553.00,30609,64.46,0.85,-0.80
28-July-2011,17.65,17.85,17.15,17.30,17.326399078588220444,126762,1270,2196329.00,64271,50.70,0.70,-0.35
27-July-2011,18.35,18.35,17.65,17.75,17.806754382205460078,93332,287,1661940.00,52382,56.12,0.70,-0.60
26-July-2011,18.50,18.50,17.80,17.95,18.043224137590585075,101286,296,1827526.00,54794,54.10,0.70,-0.55
25-July-2011,18.45,18.50,18.10,18.25,18.336174022329537139,116169,414,2130095.00,60368,51.97,0.40,-0.20
22-July-2011,18.30,19.40,18.05,18.25,18.600609739629078660,925641,3081,17217487.00,259284,28.01,1.35,-0.05
21-July-2011,17.20,17.85,17.20,17.50,17.641277768279251374,251501,900,4436799.00,113850,45.27,0.65,0.30
20-July-2011,17.20,17.50,17.15,17.20,17.258658464038536875,68921,238,1189484.00,39122,56.76,0.35,0.00
19-July-2011,16.85,17.45,16.85,17.20,17.202157443178967437,99655,417,1714281.00,35812,35.94,0.60,0.35
18-July-2011,17.50,17.50,17.15,17.30,17.334362263968939156,124401,952,2156412.00,64471,51.83,0.35,-0.20
15-July-2011,16.55,18.05,16.55,17.50,17.548505479486725215,79022,339,1386718.00,42017,53.17,1.50,0.95
14-July-2011,17.20,17.90,17.15,17.65,17.625375417189715818,233407,1057,4113886.00,80077,34.31,0.75,0.45
13-July-2011,17.15,17.45,17.10,17.20,17.217431032982334000,91928,340,1582764.00,52827,57.47,0.35,0.05
12-July-2011,17.20,17.45,17.00,17.15,17.212367071368549158,69022,253,1188032.00,38769,56.17,0.45,-0.05
11-July-2011,18.00,18.00,17.35,17.40,17.568824676178971666,83611,359,1468947.00,45901,54.90,0.65,-0.60
8-July-2011,18.10,18.25,17.65,17.80,18.021555016772393636,90327,336,1627833.00,55158,61.06,0.60,-0.30
7-July-2011,18.25,18.50,18.05,18.10,18.205462124478942072,139140,455,2533108.00,59318,42.63,0.45,-0.15
6-July-2011,18.55,18.55,18.15,18.20,18.321213069324632369,44746,212,819801.00,24409,54.55,0.40,-0.35
5-July-2011,18.80,18.80,18.10,18.50,18.348137574043438817,74956,270,1375303.00,33071,44.12,0.70,-0.30
4-July-2011,18.75,18.85,18.35,18.45,18.600271754201098108,72124,262,1341526.00,30877,42.81,0.50,-0.30
1-July-2011,18.40,18.80,18.05,18.65,18.467583979520457217,134378,1015,2481637.00,62259,46.33,0.75,0.25
30-June-2011,18.00,18.10,17.75,18.00,17.926789334164977389,64130,273,1149645.00,36559,57.01,0.35,0.00
29-June-2011,17.30,17.90,17.25,17.80,17.663655827105635225,123775,374,2186319.00,62501,50.50,0.65,0.50
28-June-2011,17.70,17.85,17.30,17.45,17.461166359729895641,122175,483,2133318.00,71841,58.80,0.55,-0.25
27-June-2011,17.50,17.80,17.40,17.55,17.601790344009183897,77527,350,1364614.00,46427,59.88,0.40,0.05
24-June-2011,17.35,17.55,17.15,17.30,17.314475906805665224,100049,392,1732296.00,55892,55.86,0.40,-0.05
23-June-2011,16.85,17.15,16.40,17.05,16.818820640566585210,253307,902,4260325.00,142393,56.21,0.75,0.20
22-June-2011,17.30,17.30,16.80,16.85,17.100516601158109823,147309,471,2519060.00,105570,71.67,0.50,-0.45
21-June-2011,17.85,17.90,17.05,17.20,17.503529487261759609,186996,573,3273090.00,94598,50.59,0.85,-0.65
20-June-2011,19.00,19.00,17.40,17.75,18.019507362235659868,263439,998,4747041.00,112288,42.62,1.60,-1.25
17-June-2011,18.95,19.15,18.60,18.95,18.826903176981172872,129494,581,2437971.00,61382,47.40,0.55,0.00
16-June-2011,19.45,19.60,18.75,18.85,19.021854284791561928,300353,983,5713271.00,176530,58.77,0.85,-0.60
15-June-2011,20.00,20.00,19.35,19.45,19.709001376928283040,214245,831,4222555.00,129728,60.55,0.65,-0.55
14-June-2011,20.10,20.30,19.90,19.95,20.054648695153427014,87175,262,1748264.00,51264,58.81,0.40,-0.15
13-June-2011,20.20,20.35,19.90,19.95,20.067267286907895812,244636,723,4909176.00,124176,50.76,0.45,-0.25
10-June-2011,20.50,20.60,20.15,20.20,20.292785713292257194,71899,330,1459031.00,59325,82.51,0.45,-0.30
9-June-2011,20.70,20.90,20.35,20.40,20.592841525629605636,86443,356,1780107.00,48965,56.64,0.55,-0.30
8-June-2011,20.30,21.70,20.30,20.50,20.743230847093060036,63228,261,1311553.00,30427,48.12,1.40,0.20
7-June-2011,20.70,21.35,20.20,20.90,20.921488305106622916,147201,835,3079664.00,51920,35.27,1.15,0.20
6-June-2011,21.05,21.05,20.20,20.25,20.315927576601671309,179500,428,3646709.00,95880,53.42,0.85,-0.80
3-June-2011,21.05,21.55,20.80,20.90,21.134075925367346059,92828,280,1961834.00,35548,38.29,0.75,-0.15
2-June-2011,21.25,22.35,20.70,21.05,21.598865453758372313,332644,981,7184733.00,96108,28.89,1.65,-0.20
1-June-2011,20.85,21.40,20.85,21.20,21.103496767693728486,95288,429,2010910.00,39762,41.73,0.55,0.35
31-May-2011,20.45,21.25,20.35,20.80,20.885732145930912022,110381,461,2305388.00,40328,36.54,0.90,0.35
30-May-2011,20.50,20.60,20.15,20.35,20.363923126350838249,34238,151,697220.00,15162,44.28,0.45,-0.15
27-May-2011,20.45,20.45,19.80,20.15,20.122758921299854322,87179,284,1754282.00,37516,43.03,0.65,-0.30
26-May-2011,20.40,20.40,19.90,20.00,20.089497337837064178,69868,241,1403613.00,42331,60.59,0.50,-0.40
25-May-2011,20.20,20.40,20.05,20.30,20.233636970434646040,101876,298,2061322.00,76227,74.82,0.35,0.10
24-May-2011,20.60,20.60,20.10,20.20,20.206627262863343041,70044,263,1415353.00,46681,66.65,0.50,-0.40
23-May-2011,20.60,20.70,20.00,20.20,20.275980917554588823,95166,344,1929584.00,47444,49.85,0.70,-0.40
20-May-2011,20.85,20.85,20.50,20.60,20.614181307603686635,55552,247,1145159.00,31468,56.65,0.35,-0.25
19-May-2011,20.85,21.00,20.60,20.65,20.708180228064704207,73751,241,1527249.00,38981,52.85,0.40,-0.20
18-May-2011,21.30,21.30,20.80,20.85,20.932801463168516649,95136,271,1991463.00,51765,54.41,0.50,-0.45
17-May-2011,21.50,21.50,21.05,21.10,21.162090118414982143,58523,210,1238469.00,34192,58.42,0.45,-0.40
16-May-2011,21.50,21.95,21.10,21.50,21.474706830434057689,89965,353,1931972.00,55631,61.84,0.85,0.00
13-May-2011,21.50,21.50,21.00,21.15,21.231824760632375862,71856,281,1525634.00,34822,48.46,0.50,-0.35
12-May-2011,21.40,21.80,21.05,21.15,21.325585618303976756,110140,308,2348800.00,64269,58.35,0.75,-0.25
11-May-2011,21.30,21.70,21.15,21.45,21.432071214262689379,80658,282,1728668.00,35726,44.29,0.55,0.15
10-May-2011,21.40,21.50,21.05,21.10,21.271095849507315616,66980,243,1424738.00,31409,46.89,0.45,-0.30
9-May-2011,21.75,21.75,21.35,21.40,21.479740041497333539,58317,187,1252634.00,23280,39.92,0.40,-0.35
6-May-2011,21.55,21.85,21.35,21.55,21.545430948332922350,77051,260,1660097.00,39045,50.67,0.50,0.00
5-May-2011,21.90,21.90,21.45,21.50,21.598903731753211084,85563,268,1848067.00,44323,51.80,0.45,-0.40
4-May-2011,21.80,21.90,21.60,21.75,21.706899800786087331,74292,258,1612649.00,35712,48.07,0.30,-0.05
3-May-2011,21.90,22.40,21.60,21.70,21.886875000000000000,105600,304,2311254.00,58978,55.85,0.80,-0.20
2-May-2011,22.35,22.85,21.70,21.85,21.986480539800508507,163616,338,3597340.00,92607,56.60,1.15,-0.50
29-April-2011,22.90,22.90,22.10,22.20,22.478981680530890737,85592,271,1924021.00,55221,64.52,0.80,-0.70
28-April-2011,22.80,22.90,22.50,22.65,22.693641494682503132,93371,264,2118928.00,44677,47.85,0.40,-0.15
27-April-2011,23.05,23.25,22.70,22.80,22.992340000688539263,58094,212,1335717.00,28884,49.72,0.55,-0.25
26-April-2011,23.15,23.40,22.90,22.95,23.061133979551188421,75310,273,1736734.00,44549,59.15,0.50,-0.20
25-April-2011,23.50,23.80,23.20,23.35,23.540561304484164314,127560,421,3002834.00,49302,38.65,0.60,-0.15
21-April-2011,23.50,23.75,23.30,23.40,23.538391657125790233,80356,252,1891451.00,29329,36.50,0.45,-0.10
20-April-2011,23.40,23.75,23.30,23.45,23.498310991957104557,74600,295,1752974.00,31294,41.95,0.45,0.05
19-April-2011,23.15,23.70,23.00,23.30,23.314910394975382146,100943,464,2353477.00,38375,38.02,0.70,0.15
