Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-May-2012,518.00,545.00,515.80,539.00,536.217301848569258040,94776,3069,50820531.00,18633,19.66,29.20,21.00
11-May-2012,522.00,522.00,507.70,516.50,514.236899563318777292,45800,1755,23552050.00,12831,28.02,14.30,-5.50
10-May-2012,546.00,552.75,515.00,521.35,530.740888898961969085,176488,7007,93669398.00,24343,13.79,37.75,-24.65
9-May-2012,546.25,556.05,541.20,543.35,549.632718770362988232,26089,1162,14339368.00,7754,29.72,14.85,-2.90
8-May-2012,555.00,559.50,544.00,546.35,549.616801026016855991,10916,496,5999617.00,4578,41.94,15.50,-8.65
7-May-2012,552.00,555.00,545.10,551.60,551.068166831519947246,24264,1006,13371118.00,7565,31.18,9.90,-0.40
4-May-2012,540.85,559.00,540.85,550.40,552.276536312849162011,56564,2391,31238970.00,16294,28.81,18.15,9.55
3-May-2012,544.25,548.40,536.10,539.45,542.088828997304878719,18181,705,9855717.00,6926,38.09,12.30,-4.80
2-May-2012,552.10,556.10,544.00,546.25,549.786373453760062831,15279,692,8400186.00,6290,41.17,12.10,-5.85
30-April-2012,539.00,557.40,532.15,551.80,546.283756655319891769,22914,1047,12517546.00,7947,34.68,25.25,12.80
28-April-2012,543.95,543.95,535.55,539.95,539.851674641148325358,836,39,451316.00,783,93.66,8.40,-4.00
27-April-2012,542.25,547.65,532.00,538.80,538.101374696758068073,40809,1610,21959379.00,19860,48.67,15.65,-3.45
26-April-2012,551.00,555.95,539.65,542.60,549.332784700995375813,12759,655,7008937.00,4532,35.52,16.30,-8.40
25-April-2012,541.55,558.00,534.00,552.40,541.824370856728494613,252367,1898,136738591.00,214501,85.00,24.00,10.85
24-April-2012,547.00,549.90,538.00,540.10,540.306866952789699570,17242,1138,9315971.00,5786,33.56,11.90,-6.90
23-April-2012,553.05,556.00,542.00,548.50,550.235420393559928443,11180,608,6151632.00,4430,39.62,14.00,-4.55
20-April-2012,554.85,554.85,546.00,549.55,549.202910913259049954,18757,753,10301399.00,5510,29.38,8.85,-5.30
19-April-2012,555.50,559.60,550.00,551.80,554.859101196249595861,30930,1282,17161792.00,10319,33.36,9.60,-3.70
18-April-2012,556.00,558.20,553.00,554.20,555.501724318110565367,38276,1159,21262384.00,15334,40.06,5.20,-1.80
17-April-2012,568.00,574.05,552.25,555.65,560.051665307847933085,33117,1283,18547231.00,9459,28.56,21.80,-12.35
16-April-2012,563.85,572.90,556.05,565.55,567.178260963818855817,46129,1640,26163366.00,9901,21.46,16.85,1.70
13-April-2012,549.00,563.85,548.70,561.40,556.584324668628105189,164845,2748,91750143.00,123992,75.22,15.15,12.40
12-April-2012,557.00,559.00,547.00,550.15,551.869263881744592143,36937,1499,20384395.00,13863,37.53,12.00,-6.85
11-April-2012,545.00,558.00,542.50,555.60,553.292606046899515173,141494,2895,78287584.00,79251,56.01,15.50,10.60
10-April-2012,542.10,547.80,532.00,543.60,543.366911537054237383,35529,1661,19305283.00,8320,23.42,15.80,1.50
9-April-2012,530.00,545.00,529.00,538.55,537.835146754418555278,37682,1528,20266704.00,12071,32.03,16.00,8.55
4-April-2012,540.00,541.45,530.15,534.45,536.525511240029006526,34475,1246,18496717.00,11388,33.03,11.30,-5.55
3-April-2012,544.00,549.50,531.00,535.20,539.323437999908588143,43758,1949,23599715.00,15586,35.62,18.50,-8.80
2-April-2012,530.15,549.00,530.00,538.35,540.035475754092758845,64382,1866,34768564.00,25190,39.13,19.00,8.20
30-March-2012,519.90,532.60,519.90,529.65,528.042275965257818437,380287,1696,200807613.00,346951,91.23,12.70,9.75
29-March-2012,510.00,522.25,509.40,520.05,517.716163929248262792,25328,1168,13112715.00,11986,47.32,12.85,10.05
28-March-2012,510.00,518.55,510.00,515.55,514.847538048343777976,22340,954,11501694.00,8235,36.86,8.55,5.55
27-March-2012,512.00,522.75,510.35,512.55,515.526750437204482155,30878,1353,15918435.00,10983,35.57,12.40,0.55
26-March-2012,513.00,524.00,485.00,508.00,512.437519219253240973,61787,2951,31661977.00,21714,35.14,39.00,-5.00
23-March-2012,512.35,515.85,502.15,511.00,511.673421926910299003,18060,826,9240822.00,7278,40.30,13.70,-1.35
22-March-2012,522.00,527.40,504.00,508.00,515.401268970247792163,46652,2231,24044500.00,13677,29.32,23.40,-14.00
21-March-2012,511.90,524.75,511.90,521.80,520.912560116507484928,118104,3142,61521857.00,66264,56.11,12.85,9.90
20-March-2012,504.50,513.00,502.00,508.95,508.713249216938894689,56509,1547,28746877.00,28170,49.85,11.00,4.45
19-March-2012,508.30,510.50,500.00,505.35,504.695060018467220683,17328,808,8745356.00,6242,36.02,10.50,-2.95
16-March-2012,503.50,512.00,499.00,503.60,507.331365916778279721,44051,2146,22348454.00,14462,32.83,13.00,0.10
15-March-2012,502.00,506.80,494.00,504.35,499.990615586348655066,141085,3951,70541176.00,77828,55.16,12.80,2.35
14-March-2012,505.00,512.00,500.65,506.75,507.296849181312903710,53256,1655,27016601.00,23312,43.77,11.35,1.75
13-March-2012,499.00,503.00,495.30,501.05,499.874630992862748028,26761,1167,13377145.00,11296,42.21,7.70,2.05
12-March-2012,503.00,505.00,492.00,499.20,499.354224284057453831,22418,787,11194523.00,5835,26.03,13.00,-3.80
9-March-2012,504.95,515.80,499.20,503.70,507.011287652663547138,76721,3596,38898413.00,24943,32.51,16.60,-1.25
7-March-2012,497.25,504.95,496.45,500.80,500.623735480128468144,141358,2656,70767170.00,114782,81.20,8.50,3.55
6-March-2012,490.15,510.50,490.15,498.00,502.695342814219485893,108499,4710,54541942.00,32413,29.87,20.35,7.85
5-March-2012,495.50,501.65,483.00,493.55,492.327591319584849710,111285,3020,54788676.00,36644,32.93,18.65,-1.95
3-March-2012,488.25,495.45,486.05,493.25,491.791046674297341981,15726,311,7733906.00,6195,39.39,9.40,5.00
2-March-2012,486.70,518.25,484.00,489.05,503.508372041054126961,313245,10304,157721480.00,67840,21.66,34.25,2.35
1-March-2012,483.00,483.65,475.95,482.30,479.407312329832749902,25710,1248,12325562.00,7931,30.85,7.70,-0.70
29-February-2012,489.10,490.85,476.00,480.40,483.782397435255222160,19963,821,9657748.00,7253,36.33,14.85,-8.70
28-February-2012,478.00,489.40,460.00,484.20,484.972856546297720829,45499,2263,22065780.00,16837,37.01,29.40,6.20
27-February-2012,470.10,479.60,466.50,476.15,473.230947567057554926,37095,1366,17554502.00,10244,27.62,13.10,6.05
24-February-2012,480.00,483.00,467.20,469.30,473.409944501806917914,30992,1053,14671921.00,8327,26.87,15.80,-10.70
23-February-2012,472.50,480.40,461.00,477.20,471.069116679202707784,85088,1846,40082329.00,55218,64.90,19.40,4.70
22-February-2012,476.65,483.50,459.10,463.55,473.353720891457789140,35986,1577,17034107.00,14551,40.44,24.40,-13.10
21-February-2012,482.00,494.00,472.55,475.15,482.673837194708702527,39839,2791,19229243.00,17911,44.96,21.45,-6.85
17-February-2012,494.95,495.00,482.30,489.15,487.988474440207574758,34879,1680,17020550.00,10252,29.39,12.70,-5.80
16-February-2012,495.95,496.85,481.00,489.00,491.061652803450400492,51936,1964,25503778.00,19762,38.05,15.85,-6.95
15-February-2012,479.00,509.50,474.75,489.75,492.678868595677407276,192292,4136,94738205.00,106176,55.22,34.75,10.75
14-February-2012,468.00,475.85,463.50,473.95,472.294956510012811003,29662,1335,14009213.00,10123,34.13,12.35,5.95
13-February-2012,463.50,468.80,460.00,462.95,464.276688651353195360,21985,917,10207123.00,8536,38.83,8.80,-0.55
10-February-2012,476.85,477.10,458.00,458.80,464.172067665341893406,39252,1575,18219682.00,16905,43.07,19.10,-18.05
9-February-2012,475.60,485.00,412.15,472.50,473.006862854798403640,26811,1039,12681787.00,9181,34.24,72.85,-3.10
8-February-2012,485.95,489.05,478.10,479.90,482.949147767291167770,21297,993,10285368.00,6661,31.28,10.95,-6.05
7-February-2012,485.00,492.00,471.25,484.40,486.640970018778734701,92658,2143,45091179.00,65434,70.62,20.75,-0.60
6-February-2012,480.00,488.00,480.00,483.40,484.860851295933415486,99002,2781,48002194.00,59941,60.55,8.00,3.40
3-February-2012,479.00,481.45,471.00,478.50,477.524916655842750140,23097,1154,11029393.00,8982,38.89,10.45,-0.50
2-February-2012,477.45,485.00,470.00,475.05,479.059470870174588617,57793,2525,27686284.00,25474,44.08,15.00,-2.40
1-February-2012,474.00,479.80,467.25,477.45,475.859508303092932157,41611,1865,19800990.00,18299,43.98,12.55,3.45
31-January-2012,475.00,478.95,458.95,473.75,468.541924040584455855,80622,3603,37774787.00,30983,38.43,20.00,-1.25
30-January-2012,465.85,473.45,450.00,470.60,466.682259310252191141,29779,1232,13897331.00,13654,45.85,23.45,4.75
27-January-2012,463.80,468.90,460.05,467.00,465.506139246199514257,44468,1618,20700127.00,25050,56.33,8.85,3.20
25-January-2012,447.70,463.90,446.75,460.05,458.910739991342775747,99339,5227,45587734.00,48704,49.03,17.15,12.35
24-January-2012,439.90,454.95,439.90,445.55,448.665846027838227801,209999,6874,94219379.00,46592,22.19,15.05,5.65
23-January-2012,444.00,444.00,431.25,437.45,436.705004986852842506,22058,981,9632839.00,6711,30.42,12.75,-6.55
20-January-2012,444.45,447.00,436.80,440.20,441.029384976750874838,41722,1228,18400628.00,15526,37.21,10.20,-4.25
19-January-2012,435.00,443.40,432.70,442.45,439.008592740381345364,44107,1362,19363352.00,23037,52.23,10.70,7.45
18-January-2012,428.80,439.00,428.80,431.55,433.738899585740124861,51417,1687,22301553.00,17884,34.78,10.20,2.75
17-January-2012,424.50,433.80,424.50,432.15,430.549912434325744308,33689,1258,14504796.00,10379,30.81,9.30,7.65
16-January-2012,424.00,426.15,420.00,422.60,422.515097771714415643,43980,1955,18582214.00,10193,23.18,6.15,-1.40
13-January-2012,432.85,437.20,425.00,428.95,429.092589539525286891,200163,4588,85888460.00,133520,66.71,12.20,-3.90
12-January-2012,428.00,442.40,428.00,437.85,437.955848820865219428,64030,2060,28042313.00,13563,21.18,14.40,9.85
11-January-2012,438.05,438.10,428.90,433.55,432.137817953546767106,199125,2764,86049443.00,31997,16.07,9.20,-4.50
10-January-2012,441.00,444.90,433.15,441.10,439.266014343016895587,82270,2756,36138415.00,8927,10.85,11.75,0.10
9-January-2012,444.50,444.90,439.50,440.85,441.354089330619087534,25053,1041,11057244.00,5716,22.82,5.40,-3.65
7-January-2012,445.00,446.30,442.55,444.10,444.651060313963095565,3631,98,1614528.00,705,19.42,3.75,-0.90
6-January-2012,447.50,452.50,441.50,442.60,446.755358853254945998,30277,1389,13526412.00,4678,15.45,11.00,-4.90
5-January-2012,447.50,450.80,443.10,448.40,447.572850436746093053,33658,1291,15064407.00,7823,23.24,7.70,0.90
4-January-2012,437.70,446.50,437.70,445.20,443.118768712030927535,34403,1431,15244615.00,9127,26.53,8.80,7.50
3-January-2012,438.15,448.00,434.05,436.65,440.021893498722344209,77877,2528,34267585.00,24095,30.94,13.95,-1.50
2-January-2012,451.00,452.00,428.85,439.50,438.439138759086188992,61632,2699,27021881.00,11348,18.41,23.15,-11.50
30-December-2011,440.00,451.45,439.00,447.20,444.504168440027038529,79886,3006,35509660.00,28193,35.29,12.45,7.20
29-December-2011,436.00,445.25,431.00,439.85,440.865537362157160116,77806,2800,34301984.00,23469,30.16,14.25,3.85
28-December-2011,430.00,436.95,422.10,435.55,432.222391202620496022,59836,2244,25862459.00,20623,34.47,14.85,5.55
27-December-2011,425.20,427.00,420.80,425.15,423.951244357448168417,350462,1540,148578801.00,318336,90.83,6.20,-0.05
26-December-2011,431.50,431.50,419.10,420.60,423.853371990419765536,79330,2480,33624288.00,42999,54.20,12.40,-10.90
23-December-2011,446.40,451.60,426.05,428.60,438.352806547068614758,86512,4586,37922778.00,23631,27.32,25.55,-17.80
22-December-2011,437.50,443.00,435.50,441.05,439.866779959336024034,32953,1420,14494930.00,5366,16.28,7.50,3.55
21-December-2011,430.05,438.50,428.15,435.75,433.968537153403348420,45514,1906,19751644.00,12837,28.20,10.35,5.70
20-December-2011,430.70,436.85,422.10,426.75,431.628540459022574108,42438,2113,18317452.00,10684,25.18,14.75,-3.95
19-December-2011,426.10,433.70,421.00,429.45,426.629726480946456061,47419,2029,20230355.00,16129,34.01,12.70,3.35
16-December-2011,438.10,438.55,425.00,429.50,431.015481867893654811,71503,3381,30818900.00,16368,22.89,13.55,-8.60
15-December-2011,411.00,438.40,410.10,434.65,426.573750090537363947,151871,7589,64784182.00,51013,33.59,28.30,23.65
14-December-2011,438.30,449.00,409.50,412.80,414.228084639518545370,311722,3903,129124007.00,239877,76.95,39.50,-25.50
13-December-2011,432.40,432.40,424.00,427.45,428.152661084819803421,68675,1687,29403384.00,45872,66.80,8.40,-4.95
12-December-2011,443.00,447.35,430.35,434.75,434.644956144615803496,102838,2554,44698018.00,47552,46.24,17.00,-8.25
9-December-2011,445.00,449.00,435.05,441.10,443.883537162619061419,51759,2314,22974968.00,14341,27.71,13.95,-3.90
8-December-2011,450.00,455.00,441.90,443.85,446.050820346956777418,85025,3337,37925471.00,35327,41.55,13.10,-6.15
7-December-2011,470.10,470.10,450.00,451.00,455.695204688748778971,112610,4175,51315837.00,55733,49.49,20.10,-19.10
5-December-2011,471.85,473.40,463.50,469.95,469.967122004748886092,634254,764,298078527.00,621926,98.06,9.90,-1.90
2-December-2011,461.25,473.50,412.15,470.20,469.518174750877523616,42449,2012,19930577.00,5647,13.30,61.35,8.95
1-December-2011,484.00,484.00,462.05,466.10,472.534565773048802235,50469,2428,23848347.00,17005,34.00,21.95,-17.90
30-November-2011,470.00,474.80,465.00,472.75,471.978091528724440116,22594,978,10663873.00,6644,29.41,9.80,2.75
29-November-2011,470.00,474.90,465.35,467.15,470.542101990049751243,16080,798,7566317.00,4150,25.81,9.55,-2.85
28-November-2011,474.10,474.80,467.20,469.65,469.678624897601762662,35401,719,16627093.00,24107,68.10,7.60,-4.45
25-November-2011,468.75,474.70,464.05,468.20,470.012331946996808201,20678,1234,9718915.00,4923,23.81,10.65,-0.55
24-November-2011,457.00,470.00,451.00,466.50,459.930600203458799593,49150,2172,22605589.00,15467,31.47,19.00,9.50
23-November-2011,445.05,459.80,441.00,456.35,449.532942798070296347,43530,1449,19568169.00,14673,33.71,18.80,11.30
22-November-2011,444.90,451.65,440.25,447.45,446.591276595744680851,37600,1231,16791832.00,21654,57.59,11.40,2.55
21-November-2011,451.65,451.65,439.30,442.05,445.402375809935205183,64820,1157,28870982.00,50324,77.64,12.35,-9.60
18-November-2011,446.00,451.00,438.05,448.65,445.384784577565014879,69561,3471,30981411.00,30802,44.28,12.95,2.65
17-November-2011,453.05,453.35,440.00,446.65,445.035498763995928457,110032,5407,48968146.00,51817,47.09,13.35,-6.40
16-November-2011,461.05,461.10,451.00,455.65,456.070168463946727625,20123,1091,9177500.00,6185,30.74,10.10,-5.40
15-November-2011,466.05,469.70,459.00,463.45,465.196093706527182683,35942,1235,16720078.00,14134,39.32,10.70,-2.60
14-November-2011,479.00,479.00,465.85,466.60,470.574564754131317598,24871,1598,11703660.00,10803,43.44,13.15,-12.40
11-November-2011,473.35,481.60,464.05,472.95,473.836716270130172689,34339,1539,16271079.00,8141,23.71,17.55,-0.40
9-November-2011,482.00,486.90,470.80,475.00,481.041193867386861913,194762,3892,93688545.00,70233,36.06,16.10,-7.00
8-November-2011,489.00,489.00,478.00,480.85,480.446798306887132759,47959,1321,23041748.00,24978,52.08,11.00,-8.15
4-November-2011,475.10,484.45,472.50,483.15,481.045217925504397309,61856,2157,29755533.00,33699,54.48,11.95,8.05
3-November-2011,476.05,476.05,472.65,474.70,474.299317794201250710,14072,690,6674340.00,4076,28.97,3.40,-1.35
2-November-2011,473.40,476.00,468.10,474.65,473.903524149186967297,16543,946,7839786.00,4946,29.90,7.90,1.25
1-November-2011,469.00,476.00,468.85,474.25,474.019702689948088721,33904,1383,16071164.00,10150,29.94,7.15,5.25
31-October-2011,476.05,480.00,465.00,470.00,472.594456091311437223,68688,2151,32461568.00,26706,38.88,15.00,-6.05
28-October-2011,490.00,491.80,470.20,474.10,475.503751077895947111,69580,2487,33085551.00,19038,27.36,21.60,-15.90
26-October-2011,480.00,491.00,475.00,482.75,486.099808978032473734,33504,1253,16286288.00,11941,35.64,16.00,2.75
25-October-2011,478.00,479.90,467.00,475.25,476.660163787828869958,42494,1546,20255197.00,15115,35.57,12.90,-2.75
24-October-2011,471.70,476.00,469.20,474.80,473.399283842341524170,38539,1244,18244335.00,22485,58.34,6.80,3.10
21-October-2011,474.80,476.40,464.05,465.85,467.831693760320007442,42999,1180,20116295.00,26639,61.95,12.35,-8.95
20-October-2011,466.00,475.50,466.00,469.40,471.702761099453597324,48133,2079,22704469.00,17045,35.41,9.50,3.40
19-October-2011,470.30,473.65,468.00,471.80,472.015595267642922147,48348,1318,22821010.00,22290,46.10,5.65,1.50
18-October-2011,460.00,470.45,459.35,467.60,467.513560831308390056,66257,2359,30976046.00,17241,26.02,11.10,7.60
17-October-2011,457.50,465.65,455.75,462.45,460.842428552954868744,108262,1924,49891723.00,73955,68.31,9.90,4.95
14-October-2011,453.00,457.50,450.80,455.10,454.434665469241131567,62356,2486,28336728.00,20109,32.25,6.70,2.10
13-October-2011,466.00,466.00,450.00,453.85,456.511839767404296559,92865,2488,42393972.00,41590,44.79,16.00,-12.15
12-October-2011,470.10,474.90,462.00,463.55,467.970861133264603474,51409,1942,24057914.00,12264,23.86,12.90,-6.55
11-October-2011,458.65,469.80,458.65,468.00,465.235615230217140076,65764,2620,30595755.00,19844,30.17,11.15,9.35
10-October-2011,465.00,468.90,451.20,456.55,458.962618304869666367,113478,4635,52082160.00,38749,34.15,17.70,-8.45
7-October-2011,475.25,477.70,450.05,461.00,462.077590168551818195,67457,2348,31170368.00,19671,29.16,27.65,-14.25
5-October-2011,463.05,473.50,462.00,469.25,467.807248611967921036,32420,1576,15166311.00,8015,24.72,11.50,6.20
4-October-2011,471.00,475.80,462.40,464.45,468.535884636716583471,27045,1261,12671553.00,8565,31.67,13.40,-6.55
3-October-2011,468.35,472.55,467.55,471.15,469.815807560137457044,26190,830,12304476.00,11859,45.28,5.00,2.80
30-September-2011,475.50,476.80,471.55,472.95,473.599823511173650695,41929,1190,19857567.00,15039,35.87,5.25,-2.55
29-September-2011,475.00,477.00,471.00,474.15,473.892775736149230125,64491,1360,30561819.00,33002,51.17,6.00,-0.85
28-September-2011,473.95,478.00,469.80,475.95,474.014333504260982101,40953,1618,19412309.00,16414,40.08,8.20,2.00
27-September-2011,472.45,477.00,467.00,468.90,471.239675542232410509,28355,1107,13362001.00,4359,15.37,10.00,-3.55
26-September-2011,477.00,478.80,461.00,463.50,466.992175608828006088,42048,1641,19636087.00,10452,24.86,17.80,-13.50
23-September-2011,475.00,483.95,472.00,475.45,477.294038116533631470,38461,1443,18357206.00,10799,28.08,11.95,0.45
22-September-2011,484.20,486.40,476.15,478.20,481.505085368092527997,54470,2010,26227582.00,14552,26.72,10.25,-6.00
21-September-2011,486.65,492.00,484.30,486.45,488.690746538100593877,139591,4318,68216830.00,42073,30.14,7.70,-0.20
20-September-2011,473.15,485.00,473.15,482.60,482.180952941968493335,356496,2092,171895581.00,315171,88.41,11.85,9.45
19-September-2011,479.40,481.40,469.50,472.60,474.106727463363487844,41011,1317,19443591.00,13113,31.97,11.90,-6.80
